pk,cc,sentence,syntax,fd1,fd2,fd3,verb,augmented,dep,silver_cc,gold_cc
877.0,"[{'text': 'husband', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 3, 'fd_relation': 'FRC'}, {'text': 'eggs', 'q_value': 'DES', 'index': 3, 'dep': 'dobj', 'fd_relation': 'None'}]",The eggs were boiled by the husband,,Volitional,Create,none,boiled,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'eggs', 'dep': 'nsubjpass'}, {'text': 'were', 'dep': 'auxpass'}, {'text': 'boiled', 'dep': 'ROOT'}]",husband eggs,husband eggs
877.0,"[{'text': 'Pennie', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 3, 'fd_relation': 'FRC'}, {'text': 'things', 'q_value': 'DES', 'index': 3, 'dep': 'dobj', 'fd_relation': 'None'}]",Pennie roasted the things,,Volitional,Create,none,roasted,1,"[{'text': 'Pennie', 'dep': 'nsubj'}, {'text': 'roasted', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'things', 'dep': 'dobj'}]",Pennie things,Pennie things
878.0,"[{'text': 'neighbour', 'q_value': 'VOL', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'FRC'}, {'text': 'fruit', 'q_value': 'DES', 'index': 5, 'dep': 'dobj', 'fd_relation': 'None'}]",My neighbour grows fruit,,Volitional,Create,none,grows,1,"[{'text': 'My', 'dep': 'nmod:poss'}, {'text': 'neighbour', 'dep': 'nsubj'}, {'text': 'grows', 'dep': 'ROOT'}, {'text': 'fruit', 'dep': 'dobj'}]",neighbour fruit,neighbour fruit
878.0,"[{'text': 'neighbor', 'q_value': 'VOL', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'FRC'}, {'text': 'chickens', 'q_value': 'DES', 'index': 5, 'dep': 'dobj', 'fd_relation': 'None'}]",My neighbor raises chickens,,Volitional,Create,none,raises,1,"[{'text': 'My', 'dep': 'nmod:poss'}, {'text': 'neighbor', 'dep': 'nsubj'}, {'text': 'raises', 'dep': 'ROOT'}, {'text': 'chickens', 'dep': 'dobj'}]",neighbor chickens,neighbor chickens
878.0,"[{'text': 'They', 'q_value': 'VOL', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'FRC'}, {'text': 'animals', 'q_value': 'DES', 'index': 5, 'dep': 'dobj', 'fd_relation': 'None'}]",They raised animals,,Volitional,Create,none,raised,1,"[{'text': 'They', 'dep': 'nsubj'}, {'text': 'raised', 'dep': 'ROOT'}, {'text': 'animals', 'dep': 'dobj'}]",They animals,They animals
878.0,"[{'text': 'farmer', 'q_value': 'VOL', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'FRC'}, {'text': 'crops', 'q_value': 'DES', 'index': 5, 'dep': 'dobj', 'fd_relation': 'None'}]",The farmer cultivates crops,,Volitional,Create,none,cultivates,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'farmer', 'dep': 'nsubj'}, {'text': 'cultivates', 'dep': 'ROOT'}, {'text': 'crops', 'dep': 'dobj'}]",farmer crops,farmer crops
879.0,"[{'text': 'Alex', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 3, 'fd_relation': 'FRC'}, {'text': 'things', 'q_value': 'DES', 'index': 3, 'dep': 'dobj', 'fd_relation': 'None'}]",Alex wrote things down,,Volitional,Create,none,wrote,1,"[{'text': 'Alex', 'dep': 'nsubj'}, {'text': 'wrote', 'dep': 'ROOT'}, {'text': 'things', 'dep': 'dobj'}, {'text': 'down', 'dep': 'compound:prt'}]",Alex things,Alex things
879.0,"[{'text': 'Barret', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 3, 'fd_relation': 'FRC'}, {'text': 'event', 'q_value': 'DES', 'index': 3, 'dep': 'dobj', 'fd_relation': 'None'}]",Barret recorded the event,,Volitional,Create,none,recorded,1,"[{'text': 'Barret', 'dep': 'nsubj'}, {'text': 'recorded', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'event', 'dep': 'dobj'}]",Barret event,Barret event
880.0,"[{'text': 'She', 'q_value': 'VOL', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'FRC'}, {'text': 'lights', 'q_value': 'INTL', 'index': 5, 'dep': 'dobj', 'fd_relation': 'None'}]",She turned off the lights,,Volitional,Internal,none,turned,1,"[{'text': 'She', 'dep': 'nsubj'}, {'text': 'turned', 'dep': 'ROOT'}, {'text': 'off', 'dep': 'compound:prt'}, {'text': 'the', 'dep': 'det'}, {'text': 'lights', 'dep': 'dobj'}]",She lights,She lights
880.0,"[{'text': 'They', 'q_value': 'VOL', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'FRC'}, {'text': 'signals', 'q_value': 'INTL', 'index': 5, 'dep': 'dobj', 'fd_relation': 'None'}]",They sent the signals,,Volitional,Internal,none,sent,1,"[{'text': 'They', 'dep': 'nsubj'}, {'text': 'sent', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'signals', 'dep': 'dobj'}]",They signals,They signals
880.0,"[{'text': 'seaman', 'q_value': 'VOL', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'FRC'}, {'text': 'laser', 'q_value': 'INTL', 'index': 5, 'dep': 'dobj', 'fd_relation': 'None'}]",The seaman flashed the laser.,,Volitional,Internal,none,flashed,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'seaman', 'dep': 'nsubj'}, {'text': 'flashed', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'laser', 'dep': 'dobj'}, {'text': '.', 'dep': 'punct'}]",seaman laser,seaman laser
880.0,"[{'text': 'trainee', 'q_value': 'VOL', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'FRC'}, {'text': 'lamps', 'q_value': 'INTL', 'index': 5, 'dep': 'dobj', 'fd_relation': 'None'}]",The trainee turned the lamps on,,Volitional,Internal,none,turned,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'trainee', 'dep': 'nsubj'}, {'text': 'turned', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'lamps', 'dep': 'dobj'}, {'text': 'on', 'dep': 'compound:prt'}]",trainee lamps,trainee lamps
881.0,"[{'text': 'Kelcey', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'bell', 'q_value': 'INTL', 'index': 4, 'dep': 'dobj', 'fd_relation': 'None'}]",Kelcey vibrated the bell,,Volitional,Internal,none,vibrated,1,"[{'text': 'Kelcey', 'dep': 'nsubj'}, {'text': 'vibrated', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'bell', 'dep': 'dobj'}]",Kelcey bell,Kelcey bell
881.0,"[{'text': 'Jim', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'phone', 'q_value': 'INTL', 'index': 4, 'dep': 'dobj', 'fd_relation': 'None'}]",Jim rang the phone,,Volitional,Internal,none,rang,1,"[{'text': 'Jim', 'dep': 'nsubj'}, {'text': 'rang', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'phone', 'dep': 'dobj'}]",Jim phone,Jim phone
1153.0,"[{'text': 'Cathie', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'song', 'q_value': 'DES', 'index': 4, 'dep': 'dobj', 'fd_relation': 'None'}]",Cathie sings a song,,Volitional,Create,none,sings,1,"[{'text': 'Cathie', 'dep': 'nsubj'}, {'text': 'sings', 'dep': 'ROOT'}, {'text': 'a', 'dep': 'det'}, {'text': 'song', 'dep': 'dobj'}]",Cathie song,Cathie song
1153.0,"[{'text': 'Herby', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'hymn', 'q_value': 'DES', 'index': 4, 'dep': 'dobj', 'fd_relation': 'None'}]",Herby sang a hymn,,Volitional,Create,none,sang,1,"[{'text': 'Herby', 'dep': 'nsubj'}, {'text': 'sang', 'dep': 'ROOT'}, {'text': 'a', 'dep': 'det'}, {'text': 'hymn', 'dep': 'dobj'}]",Herby hymn,Herby hymn
1153.0,"[{'text': 'Herby', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'song', 'q_value': 'DES', 'index': 4, 'dep': 'dobj', 'fd_relation': 'None'}]",Herby singing a song,,Volitional,Create,none,singing,1,"[{'text': 'Herby', 'dep': 'compound'}, {'text': 'singing', 'dep': 'ROOT'}, {'text': 'a', 'dep': 'det'}, {'text': 'song', 'dep': 'dep'}]",Herby song,Herby song
1154.0,"[{'text': 'Mick', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'song', 'q_value': 'DES', 'index': 4, 'dep': 'dobj', 'fd_relation': 'None'}]",Mick repeated the song,,Volitional,Create,none,repeated,1,"[{'text': 'Mick', 'dep': 'nsubj'}, {'text': 'repeated', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'song', 'dep': 'dobj'}]",Mick song,Mick song
1154.0,"[{'text': 'Mick', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'speech', 'q_value': 'DES', 'index': 4, 'dep': 'dobj', 'fd_relation': 'None'}]",Mick repeated the speech,,Volitional,Create,none,repeated,1,"[{'text': 'Mick', 'dep': 'nsubj'}, {'text': 'repeated', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'speech', 'dep': 'dobj'}]",Mick speech,Mick speech
1154.0,"[{'text': 'Fania', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'story', 'q_value': 'DES', 'index': 4, 'dep': 'dobj', 'fd_relation': 'None'}]",Fania repeated the story,,Volitional,Create,none,repeated,1,"[{'text': 'Fania', 'dep': 'nsubj'}, {'text': 'repeated', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'story', 'dep': 'dobj'}]",Fania story,Fania story
1155.0,"[{'text': 'Wallis', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'FRC'}, {'text': 'story', 'q_value': 'DES', 'index': 5, 'dep': 'dobj', 'fd_subsequent': -1, 'fd_relation': ''}]",Wallis repeats telling the story,,Volitional,Create,none,repeats,1,"[{'text': 'Wallis', 'dep': 'compound'}, {'text': 'repeats', 'dep': 'ROOT'}, {'text': 'telling', 'dep': 'acl'}, {'text': 'the', 'dep': 'det'}, {'text': 'story', 'dep': 'dobj'}]",Wallis story,Wallis story
1155.0,"[{'text': 'Kenna', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'FRC'}, {'text': 'speech', 'q_value': 'DES', 'index': 5, 'dep': 'dobj', 'fd_subsequent': -1, 'fd_relation': ''}]",Kenna had repeated presenting the speech,,Volitional,Create,none,repeated,1,"[{'text': 'Kenna', 'dep': 'nsubj'}, {'text': 'had', 'dep': 'aux'}, {'text': 'repeated', 'dep': 'ROOT'}, {'text': 'presenting', 'dep': 'xcomp'}, {'text': 'the', 'dep': 'det'}, {'text': 'speech', 'dep': 'dobj'}]",Kenna speech,Kenna speech
1156.0,"[{'text': 'Sephira', 'q_value': 'VOL', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'FRC'}, {'text': 'speech', 'q_value': '+MER', 'index': 5, 'dep': 'dobj', 'fd_relation': 'None'}]",Sephira copied the speech,,Volitional,Place,none,copied,1,"[{'text': 'Sephira', 'dep': 'nsubj'}, {'text': 'copied', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'speech', 'dep': 'dobj'}]",Sephira speech,Sephira speech
1156.0,"[{'text': 'He', 'q_value': 'VOL', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'FRC'}, {'text': 'message', 'q_value': '+MER', 'index': 5, 'dep': 'dobj', 'fd_relation': 'None'}]",He writes out the message,,Volitional,Place,none,writes,1,"[{'text': 'He', 'dep': 'nsubj'}, {'text': 'writes', 'dep': 'ROOT'}, {'text': 'out', 'dep': 'compound:prt'}, {'text': 'the', 'dep': 'det'}, {'text': 'message', 'dep': 'dobj'}]",He message,He message
882.0,"[{'text': 'customers', 'q_value': 'INTL', 'index': 6, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'store', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The store is bursting with customers,,Autonomous,DynamicTexture,none,bursting,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'store', 'dep': 'nsubj'}, {'text': 'is', 'dep': 'aux'}, {'text': 'bursting', 'dep': 'ROOT'}, {'text': 'with', 'dep': 'case'}, {'text': 'customers', 'dep': 'nmod'}]",customers store,customers store
882.0,"[{'text': 'apples', 'q_value': 'INTL', 'index': 6, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'tree', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The tree is covered with apples,,Autonomous,DynamicTexture,none,covered,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'tree', 'dep': 'nsubjpass'}, {'text': 'is', 'dep': 'auxpass'}, {'text': 'covered', 'dep': 'ROOT'}, {'text': 'with', 'dep': 'case'}, {'text': 'apples', 'dep': 'nmod'}]",apples tree,apples tree
883.0,"[{'text': 'blooms', 'q_value': 'INTL', 'index': 5, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'tree', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The tree was flowering with blooms,,Autonomous,DynamicTexture,none,flowering,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'tree', 'dep': 'nsubj'}, {'text': 'was', 'dep': 'aux'}, {'text': 'flowering', 'dep': 'ROOT'}, {'text': 'with', 'dep': 'case'}, {'text': 'blooms', 'dep': 'nmod'}]",blooms tree,blooms tree
883.0,"[{'text': 'colors', 'q_value': 'INTL', 'index': 5, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'flowers', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The flowers bloomed with colors,,Autonomous,DynamicTexture,none,bloomed,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'flowers', 'dep': 'nsubj'}, {'text': 'bloomed', 'dep': 'ROOT'}, {'text': 'with', 'dep': 'case'}, {'text': 'colors', 'dep': 'nmod'}]",colors flowers,colors flowers
884.0,"[{'text': 'dew', 'q_value': 'INTL', 'index': 5, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'field', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The field glistened with dew,,Autonomous,DynamicTexture,none,field,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'field', 'dep': 'ROOT'}, {'text': 'glistened', 'dep': 'acl'}, {'text': 'with', 'dep': 'case'}, {'text': 'dew', 'dep': 'nmod'}]",dew field,dew field
884.0,"[{'text': 'light', 'q_value': 'INTL', 'index': 5, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'hair', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",His hair shone with light,,Autonomous,DynamicTexture,none,shone,1,"[{'text': 'His', 'dep': 'nmod:poss'}, {'text': 'hair', 'dep': 'compound'}, {'text': 'shone', 'dep': 'ROOT'}, {'text': 'with', 'dep': 'case'}, {'text': 'light', 'dep': 'nmod'}]",light hair,light hair
885.0,"[{'text': 'litter', 'q_value': 'INTL', 'index': 5, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'place', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The place smelled of litter,,Autonomous,DynamicTexture,none,smelled,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'place', 'dep': 'nsubj'}, {'text': 'smelled', 'dep': 'ROOT'}, {'text': 'of', 'dep': 'case'}, {'text': 'litter', 'dep': 'nmod'}]",litter place,litter place
885.0,"[{'text': 'beer', 'q_value': 'INTL', 'index': 5, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'house', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",His house smelled of beer,,Autonomous,DynamicTexture,none,smelled,1,"[{'text': 'His', 'dep': 'nmod:poss'}, {'text': 'house', 'dep': 'nsubj'}, {'text': 'smelled', 'dep': 'ROOT'}, {'text': 'of', 'dep': 'case'}, {'text': 'beer', 'dep': 'nmod'}]",beer house,beer house
886.0,"[{'text': 'laughter', 'q_value': 'INTL', 'index': 5, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'place', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The place rang with laughter,,Autonomous,DynamicTexture,none,rang,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'place', 'dep': 'nsubj'}, {'text': 'rang', 'dep': 'ROOT'}, {'text': 'with', 'dep': 'case'}, {'text': 'laughter', 'dep': 'nmod'}]",laughter place,laughter place
886.0,"[{'text': 'voices', 'q_value': 'INTL', 'index': 5, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'house', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The house boomed with voices,,Autonomous,DynamicTexture,none,boomed,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'house', 'dep': 'nsubj'}, {'text': 'boomed', 'dep': 'ROOT'}, {'text': 'with', 'dep': 'case'}, {'text': 'voices', 'dep': 'nmod'}]",voices house,voices house
886.0,"[{'text': 'horns', 'q_value': 'INTL', 'index': 5, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'street', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",Street singing with horns,,Autonomous,DynamicTexture,none,singing,1,"[{'text': 'Street', 'dep': 'compound'}, {'text': 'singing', 'dep': 'ROOT'}, {'text': 'with', 'dep': 'case'}, {'text': 'horns', 'dep': 'nmod'}]",horns street,horns street
887.0,"[{'text': 'sounds', 'q_value': 'INTL', 'index': 5, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'lobby', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The lobby resonated with sounds,,Autonomous,DynamicTexture,none,resonated,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'lobby', 'dep': 'nsubj'}, {'text': 'resonated', 'dep': 'ROOT'}, {'text': 'with', 'dep': 'case'}, {'text': 'sounds', 'dep': 'nmod'}]",sounds lobby,sounds lobby
887.0,"[{'text': 'talk', 'q_value': 'INTL', 'index': 5, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'room', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The room echoed with talk,,Autonomous,DynamicTexture,none,echoed,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'room', 'dep': 'nsubj'}, {'text': 'echoed', 'dep': 'ROOT'}, {'text': 'with', 'dep': 'case'}, {'text': 'talk', 'dep': 'nmod'}]",talk room,talk room
888.0,"[{'text': 'garbage', 'q_value': 'INTL', 'index': 5, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'river', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The river burst with garbage,,Autonomous,DynamicTexture,none,burst,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'river', 'dep': 'compound'}, {'text': 'burst', 'dep': 'ROOT'}, {'text': 'with', 'dep': 'case'}, {'text': 'garbage', 'dep': 'nmod'}]",garbage river,garbage river
888.0,"[{'text': 'people', 'q_value': 'INTL', 'index': 5, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'street', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The street is flooding with people,,Autonomous,DynamicTexture,none,flooding,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'street', 'dep': 'nsubj'}, {'text': 'is', 'dep': 'aux'}, {'text': 'flooding', 'dep': 'ROOT'}, {'text': 'with', 'dep': 'case'}, {'text': 'people', 'dep': 'nmod'}]",people street,people street
888.0,"[{'text': 'water', 'q_value': 'INTL', 'index': 5, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'streets', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The streets are packed with water,,Autonomous,DynamicTexture,none,packed,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'streets', 'dep': 'nsubjpass'}, {'text': 'are', 'dep': 'auxpass'}, {'text': 'packed', 'dep': 'ROOT'}, {'text': 'with', 'dep': 'case'}, {'text': 'water', 'dep': 'nmod'}]",water streets,water streets
889.0,"[{'text': 'birds', 'q_value': 'INTL', 'index': 6, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'room', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The room buzzed with birds,,Autonomous,DynamicTexture,none,room,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'room', 'dep': 'ROOT'}, {'text': 'buzzed', 'dep': 'acl'}, {'text': 'with', 'dep': 'case'}, {'text': 'birds', 'dep': 'nmod'}]",birds room,birds room
889.0,"[{'text': 'migrants', 'q_value': 'INTL', 'index': 6, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'area', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The area flooded with migrants,,Autonomous,DynamicTexture,none,area,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'area', 'dep': 'ROOT'}, {'text': 'flooded', 'dep': 'acl'}, {'text': 'with', 'dep': 'case'}, {'text': 'migrants', 'dep': 'nmod'}]",migrants area,migrants area
890.0,"[{'text': 'objects', 'q_value': 'INTL', 'index': 5, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'container', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The container filled with objects,,Autonomous,DynamicTexture,none,container,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'container', 'dep': 'ROOT'}, {'text': 'filled', 'dep': 'acl'}, {'text': 'with', 'dep': 'case'}, {'text': 'objects', 'dep': 'nmod'}]",objects container,objects container
1185.0,"[{'text': 'traffic', 'q_value': 'INTL', 'index': 5, 'dep': 'nmod', 'fd_subsequent': 2, 'fd_relation': 'PTH'}, {'text': 'city', 'q_value': 'INTL', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The city echoed with traffic,,Autonomous,DynamicTexture,none,echoed,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'city', 'dep': 'nsubj'}, {'text': 'echoed', 'dep': 'ROOT'}, {'text': 'with', 'dep': 'case'}, {'text': 'traffic', 'dep': 'nmod'}]",traffic city,traffic city
891.0,"[{'text': 'Lezley', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 11, 'fd_relation': 'FRC'}, {'text': 'stick', 'q_value': 'INTL', 'index': 11, 'dep': 'nmod', 'fd_subsequent': 5, 'fd_relation': 'FRC'}, {'text': 'man', 'q_value': 'EXIST', 'index': 5, 'dep': 'dobj', 'fd_subsequent': 8, 'fd_relation': 'XPR'}, {'text': 'back', 'q_value': 'EXIST', 'index': 8, 'dep': 'nmod', 'fd_relation': 'None'}]",Lezley hit the man on his back with her stick,,Instrument,Force,XPR,hit,1,"[{'text': 'Lezley', 'dep': 'nsubj'}, {'text': 'hit', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'man', 'dep': 'dobj'}, {'text': 'on', 'dep': 'case'}, {'text': 'his', 'dep': 'nmod:poss'}, {'text': 'back', 'dep': 'nmod'}, {'text': 'with', 'dep': 'case'}, {'text': 'her', 'dep': 'nmod:poss'}, {'text': 'stick', 'dep': 'nmod'}]",Lezley stick man back,Lezley stick man back
891.0,"[{'text': 'Royall', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 11, 'fd_relation': 'FRC'}, {'text': 'hammer', 'q_value': 'INTL', 'index': 11, 'dep': 'nmod', 'fd_subsequent': 5, 'fd_relation': 'FRC'}, {'text': 'car', 'q_value': 'EXIST', 'index': 5, 'dep': 'dobj', 'fd_subsequent': 8, 'fd_relation': 'XPR'}, {'text': 'back', 'q_value': 'EXIST', 'index': 8, 'dep': 'nmod', 'fd_relation': 'None'}]",Royall knocked the car in the back with a hammer,,Instrument,Force,XPR,knocked,1,"[{'text': 'Royall', 'dep': 'nsubj'}, {'text': 'knocked', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'car', 'dep': 'dobj'}, {'text': 'in', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'back', 'dep': 'nmod'}, {'text': 'with', 'dep': 'case'}, {'text': 'a', 'dep': 'det'}, {'text': 'hammer', 'dep': 'nmod'}]",Royall hammer car back,Royall hammer car back
892.0,"[{'text': 'Witt', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 7, 'fd_relation': 'FRC'}, {'text': 'car', 'q_value': 'INTL', 'index': 7, 'dep': 'nmod', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'object', 'q_value': 'EXIST', 'index': 4, 'dep': 'dobj', 'fd_relation': 'None'}]",De Witt crushed the object with a car.,,Instrument,Force,none,crushed,1,"[{'text': 'De', 'dep': 'compound'}, {'text': 'Witt', 'dep': 'nsubj'}, {'text': 'crushed', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'object', 'dep': 'dobj'}, {'text': 'with', 'dep': 'case'}, {'text': 'a', 'dep': 'det'}, {'text': 'car', 'dep': 'nmod'}, {'text': '.', 'dep': 'punct'}]",Witt car object,Witt car object
